"","YEAR","NUMB_VEHC","CITY","AGE_DRVR_YNGST","AGE_DRVR_OLDEST","SPEED_LIMIT"
"38379",2022,2,"BOSTON","25-34","35-44",45
"38380",2022,1,"BOSTON","45-54","45-54",45
"38381",2022,1,"BOSTON","25-34","25-34",30
"38382",2022,2,"BOSTON","25-34","45-54",45
"38383",2022,2,"BOSTON","25-34","25-34",25
"38384",2022,1,"BOSTON","21-24","21-24",30
"38385",2022,2,"BOSTON","21-24","35-44",45
"38386",2022,2,"BOSTON","45-54","65-74",30
"38387",2022,1,"BOSTON","35-44","35-44",25
"38388",2022,2,"BOSTON","45-54","55-64",55
"38389",2022,3,"BOSTON","21-24","25-34",40
"38390",2022,2,"BOSTON","45-54","55-64",25
"38391",2022,1,"BOSTON","25-34","25-34",25
"38392",2022,2,"BOSTON","25-34","55-64",30
"38393",2022,2,"BOSTON","25-34","65-74",55
"38394",2022,2,"BOSTON","25-34","55-64",25
"38395",2022,1,"BOSTON","25-34","25-34",45
"38396",2022,2,"BOSTON","35-44","35-44",55
"38397",2022,2,"BOSTON","45-54","45-54",45
"38398",2022,1,"BOSTON","75-84","75-84",25
"38399",2022,3,"BOSTON","25-34","65-74",55
"38400",2022,2,"BOSTON","21-24","25-34",55
"38401",2022,2,"BOSTON","35-44","55-64",30
"38402",2022,2,"BOSTON","21-24","35-44",45
"38403",2022,2,"BOSTON","21-24","45-54",40
"38404",2022,2,"BOSTON","75-84","75-84",20
"38405",2022,1,"BOSTON","45-54","45-54",35
"38406",2022,2,"BOSTON","25-34","35-44",35
"38407",2022,2,"BOSTON","35-44","45-54",45
"38408",2022,1,"BOSTON","75-84","75-84",25
"38409",2022,2,"BOSTON","21-24","55-64",35
"38410",2022,3,"BOSTON","35-44","55-64",55
"38411",2022,2,"BOSTON","25-34","65-74",35
"38412",2022,2,"BOSTON","45-54","55-64",45
"38413",2022,2,"BOSTON","35-44","35-44",35
"38414",2022,1,"BOSTON","25-34","25-34",55
"38415",2022,2,"BOSTON","21-24","55-64",55
"38416",2022,3,"BOSTON","25-34","45-54",35
"38417",2022,1,"BOSTON","45-54","45-54",NA
"38418",2022,2,"BOSTON","35-44","75-84",25
"38419",2022,2,"BOSTON","25-34","25-34",45
"38420",2022,2,"BOSTON","21-24","21-24",30
"38421",2022,2,"BOSTON","25-34","55-64",55
"38422",2022,1,"BOSTON","35-44","35-44",45
"38423",2022,1,"BOSTON","16-17","16-17",55
"38424",2022,3,"BOSTON","35-44","65-74",30
"38425",2022,2,"BOSTON","21-24","25-34",30
"38426",2022,3,"BOSTON","21-24","25-34",55
"38427",2022,1,"BOSTON","45-54","45-54",40
"38428",2022,1,"BOSTON","25-34","25-34",40
"38429",2022,2,"BOSTON","18-20","21-24",45
"38430",2022,3,"BOSTON","21-24","25-34",55
"38431",2022,2,"BOSTON","18-20","35-44",45
"38432",2022,2,"BOSTON","21-24","25-34",45
"38433",2022,2,"BOSTON","35-44","35-44",NA
"38434",2022,3,"BOSTON","25-34","65-74",40
"38435",2022,2,"BOSTON","35-44","55-64",30
"38436",2022,1,"BOSTON","45-54","45-54",25
"38437",2022,2,"BOSTON","25-34","45-54",25
"38438",2022,5,"BOSTON","25-34","65-74",35
"38439",2022,2,"BOSTON","45-54","45-54",55
"38440",2022,3,"BOSTON","18-20","45-54",30
"38441",2022,2,"BOSTON","55-64","65-74",15
"38442",2022,1,"BOSTON","35-44","35-44",25
"38443",2022,2,"BOSTON","18-20","55-64",NA
"38444",2022,1,"BOSTON","18-20","18-20",25
"38445",2022,1,"BOSTON","35-44","35-44",35
"38446",2022,2,"BOSTON","35-44","45-54",25
"38447",2022,3,"BOSTON","25-34","45-54",30
"38448",2022,2,"BOSTON","25-34","55-64",55
"38449",2022,2,"BOSTON","45-54","55-64",55
"38450",2022,2,"BOSTON","35-44","55-64",30
"38451",2022,1,"BOSTON","21-24","21-24",45
"38452",2022,2,"BOSTON","25-34","25-34",45
"38453",2022,1,"BOSTON","21-24","21-24",45
"38454",2022,2,"BOSTON","25-34","35-44",25
"38455",2022,2,"BOSTON","35-44","35-44",45
"38456",2022,2,"BOSTON","35-44","45-54",15
"38457",2022,2,"BOSTON","21-24","45-54",55
"38458",2022,1,"BOSTON","25-34","25-34",25
"38459",2022,3,"BOSTON","25-34","35-44",45
"38460",2022,2,"BOSTON","25-34","55-64",55
"38461",2022,2,"BOSTON","25-34","65-74",45
"38462",2022,2,"BOSTON","25-34","25-34",55
"38463",2022,2,"BOSTON","21-24","45-54",55
"38464",2022,2,"BOSTON","35-44","35-44",25
"38465",2022,2,"BOSTON","21-24","75-84",25
"38466",2022,3,"BOSTON","25-34","65-74",30
"38467",2022,2,"BOSTON","55-64","55-64",55
"38468",2022,9,"BOSTON","25-34","65-74",45
"38469",2022,1,"BOSTON","18-20","18-20",NA
"38470",2022,2,"BOSTON","21-24","35-44",30
"38471",2022,2,"BOSTON","21-24","55-64",15
"38472",2022,2,"BOSTON","65-74","65-74",15
"38473",2022,3,"BOSTON","35-44","35-44",25
"38474",2022,2,"BOSTON","16-17","75-84",35
"38475",2022,2,"BOSTON","35-44","35-44",10
"38476",2022,2,"BOSTON","55-64","55-64",25
"38477",2022,2,"BOSTON","21-24","21-24",35
"38478",2022,3,"BOSTON","25-34","25-34",40
"38479",2022,2,"BOSTON","25-34","25-34",40
"38480",2022,2,"BOSTON","35-44","35-44",35
"38481",2022,2,"BOSTON","18-20","25-34",25
"38482",2022,3,"BOSTON","25-34","55-64",55
"38483",2022,2,"BOSTON","25-34","35-44",25
"38484",2022,2,"BOSTON","18-20","25-34",55
"38485",2022,1,"BOSTON","16-17","16-17",55
"38486",2022,2,"BOSTON","25-34","35-44",30
"38487",2022,2,"BOSTON","65-74","65-74",45
"38488",2022,3,"BOSTON","25-34","35-44",45
"38489",2022,2,"BOSTON","35-44","35-44",40
"38490",2022,2,"BOSTON","35-44","35-44",45
"38491",2022,1,"BOSTON",">84",">84",30
"38492",2022,2,"BOSTON","25-34","35-44",35
"38493",2022,1,"BOSTON",">84",">84",55
"38494",2022,2,"BOSTON","45-54","55-64",55
"38495",2022,1,"BOSTON","75-84","75-84",30
"38496",2022,2,"BOSTON","25-34","35-44",55
"38497",2022,2,"BOSTON","35-44","35-44",NA
"38498",2022,2,"BOSTON","25-34","55-64",55
"38499",2022,2,"BOSTON","25-34","45-54",55
"38500",2022,2,"BOSTON","25-34","45-54",35
"38501",2022,2,"BOSTON","18-20","25-34",55
"38502",2022,2,"BOSTON","25-34","25-34",25
"38503",2022,2,"BOSTON","21-24","65-74",55
"38504",2022,2,"BOSTON","21-24","25-34",55
"38505",2022,2,"BOSTON","18-20","65-74",55
"38506",2022,2,"BOSTON","45-54","55-64",30
"38507",2022,5,"BOSTON","25-34","75-84",55
"38508",2022,2,"BOSTON","35-44","35-44",55
"38509",2022,1,"BOSTON","21-24","21-24",55
"38510",2022,2,"BOSTON","21-24","25-34",45
"38511",2022,2,"BOSTON","25-34","35-44",35
"38512",2022,2,"BOSTON","21-24","25-34",25
"38513",2022,2,"BOSTON","21-24","35-44",35
"38514",2022,2,"BOSTON","25-34","45-54",35
"38515",2022,1,"BOSTON","35-44","35-44",55
"38516",2022,1,"BOSTON","35-44","35-44",35
"38517",2022,2,"BOSTON","25-34","25-34",55
"38518",2022,5,"BOSTON","21-24","45-54",55
"38519",2022,2,"BOSTON","25-34","35-44",55
"38520",2022,2,"BOSTON","35-44","35-44",35
"38521",2022,2,"BOSTON","21-24","25-34",30
"38522",2022,2,"BOSTON","21-24","45-54",55
"38523",2022,2,"BOSTON","25-34","25-34",25
"38524",2022,3,"BOSTON","25-34","25-34",25
"38525",2022,4,"BOSTON","21-24","45-54",55
"38526",2022,2,"BOSTON","25-34","45-54",45
"38527",2022,2,"BOSTON","21-24","45-54",45
"38528",2022,2,"BOSTON","21-24","25-34",40
"38529",2022,2,"BOSTON","65-74","65-74",55
"38530",2022,2,"BOSTON","21-24","25-34",55
"38531",2022,4,"BOSTON","45-54","55-64",45
"38532",2022,2,"BOSTON","21-24","21-24",55
"38533",2022,2,"BOSTON","25-34","55-64",25
"38534",2022,2,"BOSTON","21-24","45-54",25
"38535",2022,3,"BOSTON","25-34","65-74",55
"38536",2022,1,"BOSTON","35-44","35-44",25
"38537",2022,2,"BOSTON","35-44","35-44",35
"38538",2022,2,"BOSTON","25-34","45-54",55
"38539",2022,1,"BOSTON","21-24","21-24",25
"38540",2022,2,"BOSTON","21-24","21-24",25
"38541",2022,2,"BOSTON","21-24","21-24",55
"38542",2022,2,"BOSTON","25-34","25-34",25
"38543",2022,2,"BOSTON","25-34","35-44",55
"38544",2022,1,"BOSTON","21-24","21-24",NA
"38545",2022,3,"BOSTON","18-20","55-64",45
"38546",2022,2,"BOSTON","75-84","75-84",30
"38547",2022,2,"BOSTON","25-34","25-34",45
"38548",2022,2,"BOSTON","25-34","55-64",40
"38549",2022,3,"BOSTON","25-34","45-54",55
"38550",2022,2,"BOSTON","25-34","45-54",25
"38551",2022,2,"BOSTON","18-20","18-20",35
"38552",2022,2,"BOSTON","25-34","35-44",25
"38553",2022,2,"BOSTON","21-24","25-34",45
"38554",2022,2,"BOSTON","21-24","25-34",45
"38555",2022,3,"BOSTON","25-34","25-34",25
"38556",2022,3,"BOSTON","16-17","55-64",45
"38557",2022,2,"BOSTON","25-34","25-34",55
"38558",2022,2,"BOSTON","25-34","45-54",25
"38559",2022,2,"BOSTON","35-44","55-64",30
"38560",2022,3,"BOSTON","25-34","35-44",55
"38561",2022,3,"BOSTON","25-34","65-74",25
"38562",2022,2,"BOSTON","21-24","35-44",35
"38563",2022,2,"BOSTON","55-64","65-74",55
"38564",2022,2,"BOSTON","55-64","75-84",25
"38565",2022,2,"BOSTON","45-54","55-64",55
"38566",2022,2,"BOSTON","25-34","65-74",35
"38567",2022,2,"BOSTON","21-24","25-34",45
"38568",2022,2,"BOSTON","45-54","65-74",55
"38569",2022,2,"BOSTON","25-34","55-64",55
"38570",2022,2,"BOSTON","25-34","55-64",55
"38571",2022,2,"BOSTON","25-34","45-54",35
"38572",2022,2,"BOSTON","25-34","65-74",35
"38573",2022,2,"BOSTON","21-24","25-34",55
"38574",2022,3,"BOSTON","25-34","35-44",55
"38575",2022,2,"BOSTON","55-64","55-64",35
"38576",2022,2,"BOSTON","16-17","55-64",35
"38577",2022,2,"BOSTON","25-34","45-54",25
"38578",2022,2,"BOSTON","35-44","35-44",35
"38579",2022,4,"BOSTON","18-20","45-54",55
"38580",2022,2,"BOSTON","21-24","25-34",55
"38581",2022,2,"BOSTON","35-44","55-64",35
"38582",2022,1,"BOSTON","55-64","55-64",25
"38583",2022,1,"BOSTON","25-34","25-34",35
"38584",2022,2,"BOSTON","45-54","75-84",35
"38585",2022,2,"BOSTON","25-34","45-54",55
"38586",2022,2,"BOSTON","55-64","55-64",25
"38587",2022,2,"BOSTON","35-44","45-54",25
"38588",2022,1,"BOSTON","21-24","21-24",25
"38589",2022,1,"BOSTON","21-24","21-24",55
"38590",2022,1,"BOSTON","21-24","21-24",30
"38591",2022,3,"BOSTON","35-44","55-64",55
"38592",2022,2,"BOSTON","18-20","25-34",30
"38593",2022,4,"BOSTON","21-24","45-54",45
"38594",2022,2,"BOSTON","25-34","25-34",55
"38595",2022,1,"BOSTON","35-44","35-44",55
"38596",2022,1,"BOSTON","35-44","35-44",45
"38597",2022,2,"BOSTON","21-24","75-84",45
"38598",2022,3,"BOSTON","21-24","45-54",35
"38599",2022,2,"BOSTON","25-34","35-44",25
"38600",2022,2,"BOSTON","45-54","45-54",55
"38601",2022,3,"BOSTON","25-34","35-44",55
"38602",2022,1,"BOSTON","25-34","25-34",25
"38603",2022,2,"BOSTON","25-34","35-44",50
"38604",2022,3,"BOSTON","35-44","55-64",NA
"38605",2022,2,"BOSTON","21-24","35-44",45
"38606",2022,2,"BOSTON","25-34","35-44",45
"38607",2022,2,"BOSTON","18-20","25-34",45
"38608",2022,2,"BOSTON","25-34","25-34",45
"38609",2022,2,"BOSTON","35-44","45-54",45
"38610",2022,2,"BOSTON","35-44","35-44",35
"38611",2022,2,"BOSTON","35-44","35-44",25
"38612",2022,2,"BOSTON","18-20","55-64",40
"38613",2022,2,"BOSTON","25-34","25-34",55
"38614",2022,2,"BOSTON","21-24","21-24",45
"38615",2022,2,"BOSTON","35-44","55-64",45
"38616",2022,2,"BOSTON","21-24","35-44",45
"38617",2022,2,"BOSTON","25-34","45-54",45
"38618",2022,3,"BOSTON","25-34","35-44",40
"38619",2022,2,"BOSTON","35-44","65-74",55
"38620",2022,2,"BOSTON","25-34","55-64",35
"38621",2022,2,"BOSTON","21-24","35-44",45
"38622",2022,2,"BOSTON","25-34","35-44",40
"38623",2022,2,"BOSTON","35-44","45-54",45
"38624",2022,1,"BOSTON","35-44","35-44",45
"38625",2022,1,"BOSTON",NA,NA,30
"38626",2022,3,"BOSTON","18-20","55-64",35
"38627",2022,4,"BOSTON","18-20","35-44",55
"38628",2022,1,"BOSTON","45-54","45-54",15
"38629",2022,2,"BOSTON","25-34","65-74",55
"38630",2022,1,"BOSTON","18-20","18-20",NA
"38631",2022,2,"BOSTON","21-24","35-44",35
"38632",2022,2,"BOSTON","18-20","35-44",45
"38633",2022,2,"BOSTON","21-24","45-54",55
"38634",2022,2,"BOSTON","35-44","55-64",45
"38635",2022,1,"BOSTON","18-20","18-20",25
"38636",2022,3,"BOSTON","21-24","55-64",55
"38637",2022,2,"BOSTON","21-24","75-84",55
"38638",2022,2,"BOSTON","25-34","65-74",25
"38639",2022,1,"BOSTON","45-54","45-54",30
"38640",2022,2,"BOSTON","25-34","45-54",45
"38641",2022,2,"BOSTON","18-20","55-64",55
"38642",2022,2,"BOSTON","25-34","25-34",55
"38643",2022,1,"BOSTON","25-34","25-34",35
"38644",2022,1,"BOSTON","25-34","25-34",35
"38645",2022,1,"BOSTON","18-20","18-20",45
"38646",2022,1,"BOSTON",NA,NA,25
"38647",2022,2,"BOSTON","21-24","65-74",45
"38648",2022,2,"BOSTON","55-64","55-64",55
"38649",2022,2,"BOSTON","25-34","25-34",55
"38650",2022,2,"BOSTON","18-20","35-44",35
"38651",2022,2,"BOSTON","25-34","25-34",55
"38652",2022,2,"BOSTON","55-64","55-64",20
"38653",2022,2,"BOSTON",NA,NA,25
"38654",2022,2,"BOSTON","35-44","45-54",45
"38655",2022,2,"BOSTON","35-44","55-64",55
"38656",2022,1,"BOSTON","35-44","35-44",40
"38657",2022,2,"BOSTON","21-24","25-34",45
"38658",2022,2,"BOSTON","21-24","45-54",35
"38659",2022,2,"BOSTON","45-54","55-64",25
"38660",2022,2,"BOSTON","45-54","65-74",25
"38661",2022,4,"BOSTON","21-24","21-24",30
"38662",2022,2,"BOSTON","18-20","25-34",45
"38663",2022,2,"BOSTON","45-54","55-64",35
"38664",2022,3,"BOSTON","21-24","45-54",45
"38665",2022,2,"BOSTON","25-34","45-54",55
"38666",2022,2,"BOSTON","25-34","65-74",55
"38667",2022,3,"BOSTON","21-24","55-64",55
"38668",2022,2,"BOSTON","35-44","45-54",25
"38669",2022,2,"BOSTON","21-24","35-44",55
"38670",2022,2,"BOSTON","21-24","25-34",35
"38671",2022,3,"BOSTON","25-34","55-64",55
"38672",2022,2,"BOSTON","25-34","35-44",35
"38673",2022,2,"BOSTON","18-20","35-44",40
"38674",2022,3,"BOSTON","45-54","45-54",55
"38675",2022,2,"BOSTON","25-34","25-34",30
"38676",2022,2,"BOSTON","21-24","35-44",35
"38677",2022,2,"BOSTON","55-64","65-74",30
"38678",2022,2,"BOSTON","45-54","65-74",35
"38679",2022,2,"BOSTON","25-34","35-44",55
"38680",2022,1,"BOSTON","21-24","21-24",30
"38681",2022,2,"BOSTON","21-24","55-64",NA
"38682",2022,2,"BOSTON","45-54","55-64",25
"38683",2022,3,"BOSTON","25-34","55-64",55
"38684",2022,1,"BOSTON","25-34","25-34",55
"38685",2022,2,"BOSTON","35-44","55-64",55
"38686",2022,2,"BOSTON","18-20","35-44",55
"38687",2022,2,"BOSTON","25-34","45-54",55
"38688",2022,2,"BOSTON","18-20","55-64",45
"38689",2022,2,"BOSTON","25-34","45-54",55
"38690",2022,2,"BOSTON","25-34","65-74",55
"38691",2022,2,"BOSTON","25-34","35-44",35
"38692",2022,2,"BOSTON","16-17","21-24",35
"38693",2022,1,"BOSTON","18-20","18-20",55
"38694",2022,2,"BOSTON","25-34","45-54",35
"38695",2022,1,"BOSTON",NA,NA,NA
"38696",2022,2,"BOSTON","21-24","55-64",55
"38697",2022,3,"BOSTON","25-34","35-44",45
"38698",2022,2,"BOSTON","25-34","55-64",45
"38699",2022,1,"BOSTON","35-44","35-44",25
"38700",2022,2,"BOSTON","35-44","35-44",35
"38701",2022,2,"BOSTON","55-64","65-74",30
"38702",2022,3,"BOSTON","25-34","45-54",35
"38703",2022,3,"BOSTON","25-34","55-64",35
"38704",2022,1,"BOSTON","35-44","35-44",45
"38705",2022,2,"BOSTON","21-24","35-44",45
"38706",2022,1,"BOSTON","16-17","16-17",55
"38707",2022,4,"BOSTON","18-20","75-84",30
"38708",2022,1,"BOSTON","45-54","45-54",45
"38709",2022,2,"BOSTON","35-44","45-54",25
"38710",2022,2,"BOSTON","21-24","35-44",30
"38711",2022,1,"BOSTON","65-74","65-74",35
"38712",2022,2,"BOSTON","45-54","55-64",45
"38713",2022,2,"BOSTON","45-54","55-64",35
"38714",2022,3,"BOSTON","25-34","25-34",25
"38715",2022,1,"BOSTON","21-24","21-24",25
"38716",2022,2,"BOSTON","45-54","65-74",55
"38717",2022,2,"BOSTON","35-44","35-44",NA
"38718",2022,1,"BOSTON","55-64","55-64",25
"38719",2022,2,"BOSTON","45-54","65-74",35
"38720",2022,2,"BOSTON","35-44","35-44",45
"38721",2022,2,"BOSTON","45-54","45-54",55
"38722",2022,2,"BOSTON","25-34","55-64",25
"38723",2022,2,"BOSTON","18-20","25-34",30
"38724",2022,2,"BOSTON","25-34","45-54",45
"38725",2022,2,"BOSTON","18-20","35-44",45
"38726",2022,2,"BOSTON","18-20","35-44",45
"38727",2022,2,"BOSTON","21-24","45-54",45
"38728",2022,2,"BOSTON","45-54","65-74",25
"38729",2022,2,"BOSTON","45-54","45-54",15
"38730",2022,1,"BOSTON","21-24","21-24",45
"38731",2022,1,"BOSTON","21-24","21-24",25
"38732",2022,3,"BOSTON","25-34","25-34",45
"38733",2022,2,"BOSTON","35-44","45-54",30
"38734",2022,2,"BOSTON","21-24","25-34",30
"38735",2022,1,"BOSTON","21-24","21-24",65
"38736",2022,1,"BOSTON","25-34","25-34",30
"38737",2022,2,"BOSTON","25-34","65-74",45
"38738",2022,1,"BOSTON","25-34","25-34",55
"38739",2022,2,"BOSTON","25-34","25-34",55
"38740",2022,2,"BOSTON","25-34","25-34",45
"38741",2022,2,"BOSTON","25-34","35-44",55
"38742",2022,2,"BOSTON","25-34","65-74",25
"38743",2022,1,"BOSTON","65-74","65-74",55
"38744",2022,1,"BOSTON","45-54","45-54",15
"38745",2022,2,"BOSTON","25-34","55-64",35
"38746",2022,2,"BOSTON","18-20","35-44",55
"38747",2022,2,"BOSTON","16-17","35-44",25
"38748",2022,1,"BOSTON",NA,NA,45
"38749",2022,2,"BOSTON","16-17","35-44",25
"38750",2022,2,"BOSTON","21-24","45-54",35
"38751",2022,2,"BOSTON","18-20","55-64",35
"38752",2022,2,"BOSTON","25-34","25-34",45
"38753",2022,2,"BOSTON","65-74","65-74",35
"38754",2022,2,"BOSTON","45-54","45-54",45
"38755",2022,2,"BOSTON","18-20","65-74",65
"38756",2022,2,"BOSTON","25-34","45-54",NA
"38757",2022,3,"BOSTON","25-34","45-54",45
"38758",2022,3,"BOSTON","18-20","65-74",45
"38759",2022,2,"BOSTON","21-24","21-24",30
"38760",2022,2,"BOSTON","45-54","55-64",35
"38761",2022,2,"BOSTON","25-34","35-44",45
"38762",2022,2,"BOSTON","25-34","25-34",55
"38763",2022,2,"BOSTON","25-34","25-34",35
"38764",2022,2,"BOSTON","35-44","45-54",35
"38765",2022,3,"BOSTON","25-34","55-64",45
"38766",2022,1,"BOSTON","35-44","35-44",45
"38767",2022,1,"BOSTON","25-34","25-34",25
"38768",2022,2,"BOSTON","21-24","25-34",25
"38769",2022,3,"BOSTON","25-34","45-54",45
"38770",2022,2,"BOSTON","45-54","65-74",55
"38771",2022,1,"BOSTON","25-34","25-34",25
"38772",2022,2,"BOSTON","21-24","25-34",30
"38773",2022,1,"BOSTON","25-34","25-34",35
"38774",2022,4,"BOSTON","18-20","45-54",40
"38775",2022,2,"BOSTON","25-34","45-54",40
"38776",2022,1,"BOSTON","35-44","35-44",55
"38777",2022,2,"BOSTON","25-34","35-44",25
"38778",2022,2,"BOSTON","35-44","45-54",55
"38779",2022,2,"BOSTON","25-34","25-34",55
"38780",2022,2,"BOSTON","35-44","65-74",25
"38781",2022,3,"BOSTON","25-34","55-64",35
"38782",2022,2,"BOSTON","18-20","65-74",45
"38783",2022,2,"BOSTON","25-34","35-44",25
"38784",2022,2,"BOSTON","21-24","25-34",55
"38785",2022,1,"BOSTON","21-24","21-24",20
"38786",2022,2,"BOSTON","35-44","35-44",40
"38787",2022,1,"BOSTON","25-34","25-34",20
"38788",2022,2,"BOSTON","35-44","55-64",55
"38789",2022,2,"BOSTON","35-44","45-54",35
"38790",2022,3,"BOSTON","45-54","55-64",25
"38791",2022,2,"BOSTON","65-74","65-74",25
"38792",2022,2,"BOSTON","35-44","55-64",25
"38793",2022,2,"BOSTON","25-34","25-34",35
"38794",2022,1,"BOSTON","21-24","21-24",55
"38795",2022,2,"BOSTON","45-54","55-64",35
"38796",2022,2,"BOSTON","25-34","55-64",25
"38797",2022,1,"BOSTON","25-34","25-34",35
"38798",2022,1,"BOSTON","21-24","21-24",30
"38799",2022,2,"BOSTON","35-44","35-44",45
"38800",2022,2,"BOSTON","25-34","45-54",25
"38801",2022,2,"BOSTON","35-44","45-54",25
"38802",2022,1,"BOSTON","21-24","21-24",40
"38803",2022,2,"BOSTON","21-24","45-54",25
"38804",2022,2,"BOSTON","35-44","55-64",30
"38805",2022,1,"BOSTON","25-34","25-34",35
"38806",2022,2,"BOSTON","25-34","35-44",35
"38807",2022,1,"BOSTON","25-34","25-34",55
"38808",2022,1,"BOSTON","45-54","45-54",40
"38809",2022,2,"BOSTON","25-34","25-34",40
"38810",2022,1,"BOSTON",NA,NA,40
"38811",2022,1,"BOSTON","65-74","65-74",40
"38812",2022,1,"BOSTON","25-34","25-34",55
"38813",2022,1,"BOSTON","45-54","45-54",40
"38814",2022,1,"BOSTON","21-24","21-24",35
"38815",2022,2,"BOSTON","25-34","35-44",25
"38816",2022,2,"BOSTON","25-34","35-44",40
"38817",2022,1,"BOSTON","25-34","25-34",40
"38818",2022,2,"BOSTON","25-34","65-74",25
"38819",2022,2,"BOSTON","21-24","25-34",45
"38820",2022,2,"BOSTON","35-44","65-74",45
"38821",2022,2,"BOSTON","18-20","25-34",25
"38822",2022,1,"BOSTON","35-44","35-44",55
"38823",2022,2,"BOSTON","21-24","65-74",25
"38824",2022,3,"BOSTON","21-24","45-54",40
"38825",2022,2,"BOSTON","25-34","55-64",25
"38826",2022,2,"BOSTON","21-24","25-34",25
"38827",2022,4,"BOSTON","35-44","35-44",25
"38828",2022,2,"BOSTON","55-64","65-74",30
"38829",2022,1,"BOSTON","21-24","21-24",35
"38830",2022,1,"BOSTON","25-34","25-34",25
"38831",2022,1,"BOSTON","21-24","21-24",40
"38832",2022,1,"BOSTON","35-44","35-44",35
"38833",2022,2,"BOSTON","25-34","45-54",25
"38834",2022,4,"BOSTON","25-34","55-64",25
"38835",2022,1,"BOSTON","18-20","18-20",45
"38836",2022,2,"BOSTON","25-34","45-54",45
"38837",2022,2,"BOSTON","35-44","65-74",45
"38838",2022,2,"BOSTON","25-34","35-44",45
"38839",2022,2,"BOSTON","21-24","45-54",55
"38840",2022,1,"BOSTON","25-34","25-34",45
"38841",2022,3,"BOSTON","25-34","45-54",45
"38842",2022,1,"BOSTON","18-20","18-20",25
"38843",2022,2,"BOSTON","21-24","55-64",45
"38844",2022,2,"BOSTON","55-64","65-74",45
"38845",2022,2,"BOSTON","45-54","45-54",45
"38846",2022,2,"BOSTON","21-24","45-54",30
"38847",2022,1,"BOSTON","25-34","25-34",25
"38848",2022,2,"BOSTON","45-54","65-74",45
"38849",2022,2,"BOSTON","55-64","55-64",25
"38850",2022,2,"BOSTON","18-20","35-44",45
"38851",2022,3,"BOSTON","21-24","45-54",55
"38852",2022,2,"BOSTON","45-54","55-64",55
"38853",2022,2,"BOSTON","35-44","55-64",15
"38854",2022,1,"BOSTON","25-34","25-34",25
"38855",2022,2,"BOSTON","35-44","75-84",55
"38856",2022,2,"BOSTON","45-54","65-74",25
"38857",2022,1,"BOSTON","75-84","75-84",45
"38858",2022,2,"BOSTON","21-24","35-44",35
"38859",2022,1,"BOSTON","25-34","25-34",30
"38860",2022,2,"BOSTON","21-24","25-34",65
"38861",2022,2,"BOSTON","35-44","45-54",25
"38862",2022,1,"BOSTON","25-34","25-34",25
"38863",2022,2,"BOSTON","55-64","75-84",NA
"38864",2022,1,"BOSTON","45-54","45-54",30
"38865",2022,2,"BOSTON","18-20","35-44",45
"38866",2022,2,"BOSTON","25-34","35-44",30
"38867",2022,2,"BOSTON","25-34","35-44",25
"38868",2022,1,"BOSTON","25-34","25-34",35
"38869",2022,2,"BOSTON","25-34","25-34",45
"38870",2022,2,"BOSTON","21-24","25-34",25
"38871",2022,4,"BOSTON","25-34","55-64",35
"38872",2022,2,"BOSTON","25-34","45-54",55
"38873",2022,2,"BOSTON",NA,NA,25
"38874",2022,1,"BOSTON","25-34","25-34",35
"38875",2022,3,"BOSTON","25-34","25-34",50
"38876",2022,2,"BOSTON","45-54","45-54",45
"38877",2022,2,"BOSTON","25-34","55-64",30
"38878",2022,3,"BOSTON","25-34","45-54",25
"38879",2022,1,"BOSTON","25-34","25-34",25
"38880",2022,2,"BOSTON","21-24","35-44",30
"38881",2022,2,"BOSTON","21-24","35-44",35
"38882",2022,2,"BOSTON","18-20","45-54",30
"38883",2022,2,"BOSTON","25-34","35-44",55
"38884",2022,2,"BOSTON","35-44","35-44",55
"38885",2022,2,"BOSTON","21-24","25-34",25
"38886",2022,2,"BOSTON","18-20","65-74",30
"38887",2022,2,"BOSTON","35-44","55-64",45
"38888",2022,1,"BOSTON","55-64","55-64",30
"38889",2022,2,"BOSTON","18-20","55-64",25
"38890",2022,2,"BOSTON","21-24","21-24",25
"38891",2022,2,"BOSTON","45-54","55-64",25
"38892",2022,1,"BOSTON","35-44","35-44",40
"38893",2022,2,"BOSTON","25-34","25-34",45
"38894",2022,4,"BOSTON","16-17","55-64",45
"38895",2022,1,"BOSTON","25-34","25-34",35
"38896",2022,1,"BOSTON","21-24","21-24",30
"38897",2022,1,"BOSTON","75-84","75-84",35
"38898",2022,1,"BOSTON","21-24","21-24",30
"38899",2022,2,"BOSTON","55-64","55-64",30
"38900",2022,1,"BOSTON","25-34","25-34",35
"38901",2022,2,"BOSTON","45-54","75-84",25
"38902",2022,2,"BOSTON","25-34","25-34",25
"38903",2022,2,"BOSTON","25-34","45-54",55
"38904",2022,3,"BOSTON","35-44","55-64",40
"38905",2022,2,"BOSTON","25-34","55-64",55
"38906",2022,1,"BOSTON","21-24","21-24",40
"38907",2022,2,"BOSTON","35-44","45-54",45
"38908",2022,2,"BOSTON","21-24","45-54",45
"38909",2022,4,"BOSTON","25-34","55-64",45
"38910",2022,2,"BOSTON","21-24","55-64",45
"38911",2022,2,"BOSTON","35-44","35-44",45
"38912",2022,2,"BOSTON","21-24","55-64",25
"38913",2022,2,"BOSTON","25-34","45-54",35
"38914",2022,2,"BOSTON","18-20","18-20",45
